elapsed,mq2,mq135,mq4,humidity,tempC,food_type,label
01:50:27,559,395,803,88.30,30.20,Nasi Putih,fresh
01:50:57,560,395,809,100.00,30.80,Nasi Putih,fresh
01:51:27,560,398,772,100.00,30.90,Nasi Putih,fresh
01:51:57,573,389,816,100.00,31.00,Nasi Putih,fresh
01:52:27,570,400,813,100.00,31.00,Nasi Putih,fresh
01:52:57,571,413,807,100.00,31.10,Nasi Putih,fresh
01:53:27,575,401,816,100.00,31.10,Nasi Putih,fresh
01:53:57,576,400,816,100.00,31.20,Nasi Putih,fresh
01:54:27,576,400,825,100.00,31.20,Nasi Putih,fresh
01:54:57,570,401,815,100.00,31.20,Nasi Putih,fresh
01:55:27,571,398,815,100.00,31.30,Nasi Putih,fresh
01:55:57,572,400,816,100.00,31.30,Nasi Putih,fresh
01:51:27,560,386,816,100.00,31.30,Nasi Putih,fresh
01:56:57,572,400,824,100.00,31.40,Nasi Putih,fresh
01:57:27,554,402,810,100.00,31.40,Nasi Putih,fresh
01:57:57,565,400,815,100.00,31.40,Nasi Putih,fresh
01:58:27,576,395,809,100.00,31.40,Nasi Putih,fresh
01:58:57,573,400,813,100.00,31.50,Nasi Putih,fresh
01:59:27,567,396,813,100.00,31.50,Nasi Putih,fresh
01:59:57,563,398,807,100.00,31.50,Nasi Putih,fresh
02:00:27,567,397,810,100.00,31.50,Nasi Putih,fresh
02:00:57,563,402,812,100.00,31.50,Nasi Putih,fresh
02:01:27,567,399,807,100.00,31.50,Nasi Putih,fresh
02:01:57,562,400,807,100.00,31.50,Nasi Putih,fresh
02:02:27,563,394,807,100.00,31.50,Nasi Putih,fresh
02:02:57,560,400,806,100.00,31.50,Nasi Putih,fresh
02:03:27,561,398,806,100.00,31.60,Nasi Putih,fresh
02:03:57,560,400,804,100.00,31.60,Nasi Putih,fresh
02:04:27,562,393,791,100.00,31.60,Nasi Putih,fresh
02:04:57,562,396,799,100.00,31.60,Nasi Putih,fresh
02:05:27,560,400,805,100.00,31.60,Nasi Putih,fresh
02:05:57,560,400,798,100.00,31.60,Nasi Putih,fresh
02:06:27,558,398,801,100.00,31.60,Nasi Putih,fresh
02:06:57,558,399,799,100.00,31.60,Nasi Putih,fresh
02:07:27,531,400,800,100.00,31.70,Nasi Putih,fresh
02:07:57,559,403,790,100.00,31.70,Nasi Putih,fresh
02:08:27,560,407,784,100.00,31.70,Nasi Putih,fresh
02:08:57,560,396,794,100.00,31.70,Nasi Putih,fresh
02:09:27,558,400,797,100.00,31.70,Nasi Putih,fresh
02:09:57,595,395,795,100.00,31.70,Nasi Putih,fresh
02:10:27,558,398,798,100.00,31.70,Nasi Putih,fresh
02:10:57,558,400,788,100.00,31.70,Nasi Putih,fresh
02:11:27,560,398,791,100.00,31.80,Nasi Putih,fresh
02:11:57,558,398,789,100.00,31.80,Nasi Putih,fresh
02:12:27,575,400,797,100.00,31.80,Nasi Putih,fresh
01:56:17,548,398,794,100.00,31.80,Nasi Putih,fresh
02:13:27,560,400,789,100.00,31.90,Nasi Putih,fresh
02:13:57,560,400,805,100.00,31.90,Nasi Putih,fresh
02:14:27,560,406,794,100.00,31.90,Nasi Putih,fresh
02:14:57,559,399,789,100.00,31.90,Nasi Putih,fresh
02:15:27,557,399,781,100.00,31.90,Nasi Putih,fresh
02:15:57,558,400,784,100.00,31.90,Nasi Putih,fresh
02:16:27,555,394,784,100.00,31.90,Nasi Putih,fresh
02:16:57,555,398,784,100.00,31.90,Nasi Putih,fresh
02:17:27,560,400,786,100.00,31.90,Nasi Putih,fresh
02:17:57,560,400,795,100.00,31.90,Nasi Putih,fresh
02:18:27,560,407,791,100.00,31.90,Nasi Putih,fresh
02:18:57,558,402,788,100.00,31.90,Nasi Putih,fresh
02:19:27,560,407,787,100.00,31.80,Nasi Putih,fresh
02:19:57,557,400,789,100.00,31.80,Nasi Putih,fresh
02:20:27,560,403,793,100.00,31.80,Nasi Putih,fresh
02:20:57,561,400,781,100.00,31.80,Nasi Putih,fresh
02:21:27,571,402,785,100.00,31.80,Nasi Putih,fresh
02:21:57,559,410,778,100.00,31.80,Nasi Putih,fresh
02:22:27,553,398,786,100.00,31.80,Nasi Putih,fresh
02:22:57,560,400,784,100.00,31.80,Nasi Putih,fresh
02:23:27,556,401,784,100.00,31.80,Nasi Putih,fresh
02:23:57,554,401,787,100.00,31.80,Nasi Putih,fresh
02:24:27,557,400,785,100.00,31.80,Nasi Putih,fresh
02:24:57,556,400,787,100.00,31.80,Nasi Putih,fresh
02:25:27,554,405,782,100.00,31.80,Nasi Putih,fresh
02:25:57,559,400,785,100.00,31.80,Nasi Putih,fresh
02:26:27,551,403,786,100.00,31.80,Nasi Putih,fresh
02:26:57,546,408,777,100.00,31.80,Nasi Putih,fresh
02:27:27,559,443,780,100.00,31.80,Nasi Putih,fresh
02:27:57,544,400,783,100.00,31.80,Nasi Putih,fresh
02:28:27,555,400,788,100.00,31.80,Nasi Putih,fresh
02:28:57,551,400,785,100.00,31.80,Nasi Putih,fresh
02:29:27,550,400,784,100.00,31.80,Nasi Putih,fresh
02:29:57,550,400,786,100.00,31.80,Nasi Putih,fresh
02:30:27,553,400,784,100.00,31.90,Nasi Putih,fresh
02:30:57,555,413,785,100.00,31.90,Nasi Putih,fresh
02:31:27,557,402,784,100.00,31.90,Nasi Putih,fresh
02:31:57,557,400,784,100.00,31.90,Nasi Putih,fresh
02:32:27,553,400,783,100.00,31.90,Nasi Putih,fresh
02:32:57,558,402,783,100.00,31.90,Nasi Putih,fresh
01:50:07,554,398,781,100.00,31.90,Nasi Putih,fresh
02:33:57,553,403,783,100.00,31.90,Nasi Putih,fresh
02:34:27,554,400,780,100.00,31.90,Nasi Putih,fresh
02:34:57,560,411,784,100.00,31.90,Nasi Putih,fresh
02:35:27,555,400,781,100.00,31.90,Nasi Putih,fresh
02:35:57,561,401,782,100.00,31.90,Nasi Putih,fresh
02:36:27,555,400,773,100.00,31.90,Nasi Putih,fresh
02:36:57,549,400,781,100.00,31.90,Nasi Putih,fresh
02:37:27,543,411,779,100.00,31.90,Nasi Putih,fresh
02:37:57,550,400,784,100.00,31.90,Nasi Putih,fresh
01:50:07,553,401,781,100.00,31.90,Nasi Putih,fresh
02:38:57,553,401,779,100.00,31.80,Nasi Putih,fresh
02:39:27,548,400,778,100.00,31.90,Nasi Putih,fresh
02:39:57,555,400,782,100.00,31.80,Nasi Putih,fresh
02:40:27,551,398,781,100.00,31.80,Nasi Putih,fresh
02:40:57,542,398,774,100.00,31.80,Nasi Putih,fresh
02:41:27,550,399,782,100.00,31.80,Nasi Putih,fresh
02:41:57,556,400,778,100.00,31.80,Nasi Putih,fresh
02:42:27,554,400,778,100.00,31.80,Nasi Putih,fresh
02:42:57,554,384,778,100.00,31.80,Nasi Putih,fresh
02:43:27,550,400,769,100.00,31.80,Nasi Putih,fresh
02:43:57,549,396,779,100.00,31.80,Nasi Putih,fresh
01:51:07,553,400,787,100.00,31.80,Nasi Putih,fresh
02:44:57,546,399,767,100.00,31.80,Nasi Putih,fresh
02:45:27,548,400,780,100.00,31.80,Nasi Putih,fresh
02:45:57,550,400,779,100.00,31.80,Nasi Putih,fresh
02:46:27,566,391,764,100.00,31.80,Nasi Putih,fresh
02:46:57,548,399,779,100.00,31.80,Nasi Putih,fresh
02:47:27,554,399,782,100.00,31.80,Nasi Putih,fresh
02:47:57,560,401,769,100.00,31.80,Nasi Putih,fresh
02:48:27,539,400,777,100.00,31.80,Nasi Putih,fresh
01:58:57,561,404,775,100.00,31.80,Nasi Putih,fresh
02:49:27,552,397,775,100.00,31.80,Nasi Putih,fresh
02:49:57,551,400,773,100.00,31.80,Nasi Putih,fresh
02:50:27,553,400,773,100.00,31.80,Nasi Putih,fresh
02:50:57,556,400,777,100.00,31.80,Nasi Putih,fresh
02:51:27,558,389,775,100.00,31.80,Nasi Putih,fresh
02:01:57,555,400,774,100.00,31.80,Nasi Putih,fresh
02:52:27,551,400,779,100.00,31.80,Nasi Putih,fresh
02:52:57,547,398,774,100.00,31.80,Nasi Putih,fresh
02:53:27,546,400,777,100.00,31.80,Nasi Putih,fresh
02:53:57,550,399,780,100.00,31.80,Nasi Putih,fresh
02:54:27,545,401,773,100.00,31.80,Nasi Putih,fresh
02:54:57,558,385,781,100.00,31.80,Nasi Putih,fresh
02:55:27,552,398,770,100.00,31.80,Nasi Putih,fresh
02:55:57,557,398,771,100.00,31.80,Nasi Putih,fresh
02:56:27,555,397,770,100.00,31.80,Nasi Putih,fresh
02:56:57,549,400,775,100.00,31.80,Nasi Putih,fresh
02:57:27,546,399,774,100.00,31.80,Nasi Putih,fresh
02:57:57,551,400,765,100.00,31.80,Nasi Putih,fresh
02:58:27,553,395,772,100.00,31.80,Nasi Putih,fresh
02:58:57,557,397,777,100.00,31.80,Nasi Putih,fresh
02:59:27,546,400,771,100.00,31.80,Nasi Putih,fresh
02:59:57,551,397,774,100.00,31.80,Nasi Putih,fresh
03:00:27,553,400,778,100.00,31.80,Nasi Putih,fresh
03:00:57,559,396,762,100.00,31.80,Nasi Putih,fresh
03:01:27,551,398,771,100.00,31.80,Nasi Putih,fresh
03:01:57,550,403,761,100.00,31.80,Nasi Putih,fresh
03:02:27,548,398,776,100.00,31.80,Nasi Putih,fresh
03:02:57,546,398,771,100.00,31.80,Nasi Putih,fresh
03:03:27,549,400,771,100.00,31.80,Nasi Putih,fresh
03:03:57,549,400,777,100.00,31.80,Nasi Putih,fresh
03:04:27,548,397,771,100.00,31.80,Nasi Putih,fresh
03:04:57,549,399,778,100.00,31.80,Nasi Putih,fresh
03:05:27,550,394,772,100.00,31.80,Nasi Putih,fresh
03:05:57,551,391,787,100.00,31.80,Nasi Putih,fresh
01:51:27,548,393,768,100.00,31.80,Nasi Putih,fresh
03:06:57,547,400,764,100.00,31.80,Nasi Putih,fresh
03:07:27,546,395,774,100.00,31.90,Nasi Putih,fresh
03:07:57,541,390,771,100.00,31.80,Nasi Putih,fresh
03:08:27,546,394,771,100.00,31.90,Nasi Putih,fresh
03:08:57,533,399,769,100.00,31.90,Nasi Putih,fresh
03:09:27,546,397,772,100.00,31.90,Nasi Putih,fresh
03:09:57,548,388,771,100.00,31.90,Nasi Putih,fresh
02:03:47,554,393,771,100.00,31.90,Nasi Putih,fresh
03:10:57,544,393,770,100.00,31.90,Nasi Putih,fresh
03:11:27,551,395,771,100.00,31.90,Nasi Putih,fresh
03:11:57,493,400,780,100.00,31.90,Nasi Putih,fresh
03:12:27,542,398,769,100.00,31.90,Nasi Putih,fresh
01:50:00,549,398,770,100.00,31.90,Nasi Putih,fresh
01:50:07,550,391,766,100.00,31.90,Nasi Putih,fresh
03:13:57,552,393,770,100.00,31.90,Nasi Putih,fresh
03:14:27,551,395,771,100.00,31.90,Nasi Putih,fresh
03:14:57,551,390,751,100.00,31.90,Nasi Putih,fresh
03:15:27,557,394,773,100.00,31.90,Nasi Putih,fresh
03:15:57,547,391,766,100.00,31.90,Nasi Putih,fresh
03:16:27,550,391,766,100.00,31.90,Nasi Putih,fresh
03:16:57,547,390,778,100.00,31.90,Nasi Putih,fresh
03:17:27,547,396,770,100.00,31.90,Nasi Putih,fresh
03:17:57,549,389,778,100.00,31.90,Nasi Putih,fresh
03:18:27,549,394,780,100.00,31.90,Nasi Putih,fresh
03:18:57,575,399,757,100.00,31.90,Nasi Putih,fresh
03:19:27,544,399,774,100.00,31.90,Nasi Putih,fresh
03:19:57,545,392,769,100.00,31.90,Nasi Putih,fresh
01:50:27,559,390,773,100.00,31.90,Nasi Putih,fresh
03:20:57,549,389,771,100.00,31.90,Nasi Putih,fresh
03:21:27,544,393,769,100.00,31.90,Nasi Putih,fresh
03:21:57,545,388,773,100.00,31.90,Nasi Putih,fresh
03:22:27,545,400,757,100.00,31.90,Nasi Putih,fresh
03:22:57,546,392,769,100.00,31.90,Nasi Putih,fresh
03:23:27,545,387,768,100.00,31.90,Nasi Putih,fresh
03:23:57,538,380,729,100.00,31.90,Nasi Putih,fresh
03:24:27,542,388,766,100.00,31.90,Nasi Putih,fresh
03:24:57,546,395,769,100.00,31.90,Nasi Putih,fresh
03:25:27,546,390,769,100.00,31.90,Nasi Putih,fresh
03:25:57,555,387,754,100.00,31.90,Nasi Putih,fresh
03:26:27,538,391,766,100.00,31.90,Nasi Putih,fresh
03:26:57,543,386,768,100.00,31.90,Nasi Putih,fresh
03:27:27,549,391,765,100.00,31.90,Nasi Putih,fresh
03:27:57,545,386,775,100.00,31.90,Nasi Putih,fresh
03:28:27,548,389,765,100.00,31.90,Nasi Putih,fresh
03:28:57,545,391,768,100.00,31.90,Nasi Putih,fresh
03:29:27,546,394,758,100.00,31.90,Nasi Putih,fresh
03:29:57,550,387,797,100.00,32.00,Nasi Putih,fresh
03:30:27,549,391,766,100.00,31.90,Nasi Putih,fresh
03:30:57,541,390,766,100.00,31.90,Nasi Putih,fresh
03:31:27,541,388,765,100.00,32.00,Nasi Putih,fresh
03:31:57,545,390,767,100.00,32.00,Nasi Putih,fresh
03:32:27,544,393,771,100.00,32.00,Nasi Putih,fresh
03:32:57,542,389,765,100.00,32.00,Nasi Putih,fresh
03:33:27,542,390,768,100.00,32.00,Nasi Putih,fresh
03:33:57,543,395,758,100.00,32.00,Nasi Putih,fresh
03:34:27,543,381,768,100.00,32.00,Nasi Putih,fresh
03:34:57,545,391,768,100.00,32.00,Nasi Putih,fresh
03:35:27,547,384,763,100.00,32.00,Nasi Putih,fresh
03:35:57,541,391,765,100.00,32.00,Nasi Putih,fresh
03:36:27,541,388,765,100.00,32.00,Nasi Putih,fresh
03:36:57,541,391,763,100.00,32.00,Nasi Putih,fresh
03:37:27,544,390,768,100.00,32.00,Nasi Putih,fresh
03:37:57,549,389,765,100.00,32.00,Nasi Putih,fresh
03:38:27,530,390,765,100.00,32.00,Nasi Putih,fresh
03:38:57,546,389,765,100.00,32.00,Nasi Putih,fresh
03:39:27,545,391,763,100.00,32.00,Nasi Putih,fresh
03:39:57,547,389,766,100.00,32.00,Nasi Putih,fresh
03:40:27,541,390,767,100.00,32.00,Nasi Putih,fresh
03:40:57,544,387,768,100.00,32.00,Nasi Putih,fresh
03:41:27,563,393,767,100.00,32.00,Nasi Putih,fresh
03:41:57,539,371,767,100.00,32.00,Nasi Putih,fresh
03:42:27,547,391,767,100.00,32.00,Nasi Putih,fresh
03:42:57,545,384,768,100.00,32.00,Nasi Putih,fresh
02:03:27,544,399,771,100.00,32.00,Nasi Putih,fresh
03:43:57,545,390,765,100.00,32.00,Nasi Putih,fresh
03:44:27,563,383,758,100.00,32.10,Nasi Putih,fresh
03:44:57,543,393,766,100.00,32.10,Nasi Putih,fresh
03:45:27,547,390,766,100.00,32.10,Nasi Putih,fresh
03:45:57,539,393,777,100.00,32.10,Nasi Putih,fresh
01:51:27,534,387,764,100.00,32.10,Nasi Putih,fresh
03:46:57,543,387,766,100.00,32.10,Nasi Putih,fresh
03:47:27,541,388,763,100.00,32.10,Nasi Putih,fresh
03:47:57,530,391,765,100.00,32.10,Nasi Putih,fresh
03:48:27,542,387,752,100.00,32.10,Nasi Putih,fresh
03:48:57,542,393,765,100.00,32.10,Nasi Putih,fresh
03:49:27,543,389,742,100.00,32.10,Nasi Putih,fresh
03:49:57,544,390,766,100.00,32.00,Nasi Putih,fresh
03:50:27,543,388,742,100.00,32.10,Nasi Putih,fresh
03:50:57,503,389,761,100.00,32.10,Nasi Putih,fresh
03:51:27,545,391,762,100.00,32.00,Nasi Putih,fresh
03:51:57,543,386,765,100.00,32.10,Nasi Putih,fresh
03:52:27,539,373,758,100.00,32.10,Nasi Putih,fresh
03:52:57,542,389,763,100.00,32.10,Nasi Putih,fresh
03:53:27,545,390,764,100.00,32.10,Nasi Putih,fresh
03:53:57,544,385,754,100.00,32.10,Nasi Putih,fresh
03:54:27,544,389,766,100.00,32.10,Nasi Putih,fresh
03:54:57,544,400,763,100.00,32.10,Nasi Putih,fresh
03:55:27,545,384,767,100.00,32.10,Nasi Putih,fresh
03:55:57,548,384,767,100.00,32.10,Nasi Putih,fresh
03:56:27,542,390,765,100.00,32.10,Nasi Putih,fresh
03:56:57,544,393,766,100.00,32.10,Nasi Putih,fresh
03:57:27,544,401,769,100.00,32.10,Nasi Putih,fresh
03:57:57,547,397,769,100.00,32.10,Nasi Putih,fresh
03:58:27,548,396,769,100.00,32.10,Nasi Putih,fresh
03:58:57,547,388,770,100.00,32.10,Nasi Putih,fresh
03:59:27,543,375,755,100.00,32.10,Nasi Putih,fresh
03:59:57,550,395,771,100.00,32.10,Nasi Putih,fresh
04:00:27,550,387,770,100.00,32.10,Nasi Putih,fresh
04:00:57,545,390,774,100.00,32.10,Nasi Putih,fresh
04:01:27,548,395,769,100.00,32.10,Nasi Putih,fresh
04:01:57,542,403,743,100.00,32.10,Nasi Putih,fresh
04:02:27,547,407,755,100.00,32.10,Nasi Putih,fresh
04:02:57,549,391,771,100.00,32.10,Nasi Putih,fresh
04:03:27,549,394,771,100.00,32.10,Nasi Putih,fresh
04:03:57,548,398,773,100.00,32.10,Nasi Putih,fresh
04:04:27,555,393,783,100.00,32.10,Nasi Putih,fresh
04:04:57,511,390,758,100.00,32.10,Nasi Putih,fresh
04:05:27,530,391,773,100.00,32.10,Nasi Putih,fresh
04:05:57,550,401,767,100.00,32.10,Nasi Putih,fresh
04:06:27,549,400,771,100.00,32.10,Nasi Putih,fresh
04:06:57,535,392,777,100.00,32.10,Nasi Putih,fresh
04:07:27,559,394,786,100.00,32.10,Nasi Putih,fresh
04:07:57,550,397,753,100.00,32.10,Nasi Putih,fresh
04:08:27,550,400,774,100.00,32.10,Nasi Putih,fresh
04:08:57,548,400,769,100.00,32.10,Nasi Putih,fresh
04:09:27,550,398,773,100.00,32.10,Nasi Putih,fresh
01:51:37,554,393,766,100.00,32.10,Nasi Putih,fresh
04:10:27,560,393,771,100.00,32.10,Nasi Putih,fresh
04:10:57,551,396,778,100.00,32.10,Nasi Putih,fresh
04:11:27,550,396,779,100.00,32.10,Nasi Putih,fresh
04:11:57,550,396,784,100.00,32.10,Nasi Putih,fresh
04:12:27,549,389,779,100.00,32.10,Nasi Putih,fresh
04:12:57,554,398,774,100.00,32.20,Nasi Putih,fresh
04:13:27,554,400,781,100.00,32.20,Nasi Putih,fresh
04:13:57,550,393,772,100.00,32.20,Nasi Putih,fresh
04:14:27,555,391,773,100.00,32.20,Nasi Putih,fresh
04:14:57,560,393,770,100.00,32.20,Nasi Putih,fresh
04:15:27,554,395,811,100.00,32.20,Nasi Putih,fresh
04:15:57,555,398,777,100.00,32.20,Nasi Putih,fresh
04:16:27,556,394,774,100.00,32.20,Nasi Putih,fresh
04:16:57,549,397,794,100.00,32.20,Nasi Putih,fresh
04:17:27,551,400,765,100.00,32.20,Nasi Putih,fresh
04:17:57,555,396,779,100.00,32.20,Nasi Putih,fresh
02:05:07,556,395,779,100.00,32.20,Nasi Putih,fresh
04:18:57,553,400,768,100.00,32.20,Nasi Putih,fresh
04:19:27,551,398,777,100.00,32.20,Nasi Putih,fresh
04:19:57,559,391,780,100.00,32.20,Nasi Putih,fresh
04:20:27,561,397,778,100.00,32.20,Nasi Putih,fresh
04:20:57,554,390,778,100.00,32.20,Nasi Putih,fresh
04:21:27,551,397,780,100.00,32.20,Nasi Putih,fresh
04:21:57,555,399,782,100.00,32.20,Nasi Putih,fresh
04:22:27,553,403,781,100.00,32.20,Nasi Putih,fresh
04:22:57,559,397,800,100.00,32.20,Nasi Putih,fresh
04:23:27,548,398,783,100.00,32.20,Nasi Putih,fresh
04:23:57,560,368,769,100.00,32.20,Nasi Putih,fresh
01:51:07,550,391,782,100.00,32.20,Nasi Putih,fresh
04:24:57,560,397,779,100.00,32.20,Nasi Putih,fresh
04:25:27,558,399,784,100.00,32.20,Nasi Putih,fresh
04:25:57,559,395,782,100.00,32.20,Nasi Putih,fresh
04:26:27,560,400,784,100.00,32.20,Nasi Putih,fresh
04:26:57,554,396,781,100.00,32.20,Nasi Putih,fresh
04:27:27,557,400,770,100.00,32.20,Nasi Putih,fresh
04:27:57,560,397,778,100.00,32.20,Nasi Putih,fresh
01:58:27,560,390,784,100.00,32.20,Nasi Putih,fresh
04:28:57,561,400,784,100.00,32.20,Nasi Putih,fresh
04:29:27,559,400,784,100.00,32.20,Nasi Putih,fresh
04:29:57,563,397,778,100.00,32.20,Nasi Putih,fresh
04:30:27,560,402,784,100.00,32.20,Nasi Putih,fresh
04:30:57,560,394,781,100.00,32.20,Nasi Putih,fresh
04:31:27,560,399,784,100.00,32.20,Nasi Putih,fresh
04:31:57,560,390,790,100.00,32.20,Nasi Putih,fresh
01:50:07,560,397,784,100.00,32.20,Nasi Putih,fresh
04:32:57,560,400,782,100.00,32.20,Nasi Putih,fresh
04:33:27,560,397,784,100.00,32.20,Nasi Putih,fresh
04:33:57,558,406,773,100.00,32.20,Nasi Putih,fresh
04:34:27,560,390,784,100.00,32.20,Nasi Putih,fresh
04:34:57,560,398,785,100.00,32.20,Nasi Putih,fresh
04:35:27,561,401,783,100.00,32.20,Nasi Putih,fresh
04:35:57,560,399,789,100.00,32.20,Nasi Putih,fresh
04:36:27,560,400,784,100.00,32.20,Nasi Putih,fresh
04:36:57,561,395,784,100.00,32.20,Nasi Putih,fresh
04:37:27,561,400,791,100.00,32.20,Nasi Putih,fresh
04:37:57,561,391,784,100.00,32.20,Nasi Putih,fresh
04:38:27,560,399,790,100.00,32.20,Nasi Putih,fresh
04:38:57,566,400,790,100.00,32.20,Nasi Putih,fresh
04:39:27,565,398,789,100.00,32.20,Nasi Putih,fresh
04:39:57,575,391,787,100.00,32.20,Nasi Putih,fresh
01:53:47,562,400,789,100.00,32.20,Nasi Putih,fresh
04:40:57,565,401,811,100.00,32.10,Nasi Putih,fresh
04:41:27,565,399,795,100.00,32.10,Nasi Putih,fresh
04:41:57,564,400,789,100.00,32.00,Nasi Putih,fresh
04:42:27,563,400,785,100.00,32.00,Nasi Putih,fresh
04:42:57,565,409,798,100.00,32.00,Nasi Putih,fresh
04:43:27,562,400,798,100.00,31.90,Nasi Putih,fresh
04:43:57,573,406,798,100.00,31.80,Nasi Putih,fresh
04:44:27,587,410,798,100.00,31.80,Nasi Putih,fresh
04:44:57,582,418,801,100.00,31.70,Nasi Putih,fresh
04:45:27,578,418,808,100.00,31.70,Nasi Putih,fresh
